BUSSINES NAME;CUIT;SUB ITEMS - U.P. U$S;SUB ITEMS - U.P. CURRENCY;SUB ITEMS - QUANTITY;SUB ITEMS - FOB U$S;SUB ITEMS - FOB CURRENCY;SHIPMENT CURRENCY;COUNTRY OF ORIGIN ;COUNTRY OF PROVENANCE;CUSTOMS;TRANSPORTATION;DATE;SHIPPING;ITEM;SUB ITEMS - SUBITEM;TARIFF POSITION;POSITION DESCRIPTION;QUANTITY SUBITEMS;SUB ITEMS - ITEM CODE;SUB ITEMS - SUFFIXES;DOCUMENT TYPE;SHIPMENT TYPE;DESTINATION TYPE;HARBOR;FOB VALUE U$S;VALUE FOB CURRENCY;AVERAGE U.P. U$S;AVERAGE U.P. CURRENCY;FREIGHT VALUE U$S;VALUE FREIGHT CURRENCY;INSURANCE VALUE U$S;CURRENCY INSURANCE VALUE;CIF VALUE U$S;EXCHANGE RATE;AMOUNT VALUE;MEASUREMENT;VALUE QUANTITY KILOS;TAXABLE INCOME;MOMENT DATE;FOB CURRENCY;NET KGS VALUE;BRANCH;DECLARATION STATUS;CONDITION;CONDITION OF SALE;ITEM TYPE;WRITES
ADIDAS ARGENTINA S A;30685140221;8.1;8.1;156;1262.89;1262.89;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;63;0;6103.43.00.110Q;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GL3098;REEBOK (CA01) PRODUCTO TERMINADO. - (NA02) DE POLIESTERES. - (PA00) - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1262.89;1262.89;8.1;8.1;48.01;2982.4;48.01;48.01;1358.91;1;156;UNIDAD;36.19;0;31/12/2021;DOL;36.19;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 655.92 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;13.16;13.16;403;5302.07;5302.07;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;62;0;6202.92.00.291W;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H21577;ADIDAS (CA02) TEÑIDO. - (NA03) MEZCLADAS EXCLUSIVA O PRINCIPALMENTE CON POLIESTER. - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000057;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;5302.07;5302.07;13.16;13.16;201.56;12521.21;201.56;201.56;5705.19;1;403;UNIDAD;156.17;0;31/12/2021;DOL;156.17;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 2155.92 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.82;12.82;62;794.87;794.87;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;61;0;6202.93.00.210E;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK6061;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;794.87;794.87;12.82;12.82;30.22;1877.14;30.22;30.22;855.31;1;62;UNIDAD;17.84;0;31/12/2021;DOL;17.84;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 303.08 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;11.87;11.87;883;10476.8;10476.8;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;60;0;6202.93.00.210E;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK6061;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;10476.8;10476.8;11.87;11.87;398.29;24741.71;398.29;398.29;11273.38;1;883;UNIDAD;254.14;0;31/12/2021;DOL;254.14;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 4013.06 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;11.63;11.63;5;58.17;58.17;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;59;0;6202.93.00.210E;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK6061;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;58.17;58.17;11.63;11.63;2.21;137.37;2.21;2.21;62.59;1;5;UNIDAD;1.44;0;31/12/2021;DOL;1.44;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 22.31 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.85;12.85;122;1567.94;1567.94;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;58;0;6202.93.00.210E;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK6062;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1567.94;1567.94;12.85;12.85;59.61;3702.8;59.61;59.61;1687.16;1;122;UNIDAD;35.29;0;31/12/2021;DOL;35.29;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 597.81 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;11.9;11.9;978;11634.78;11634.78;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;57;0;6202.93.00.210E;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK6062;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;11634.78;11634.78;11.9;11.9;442.31;27476.36;442.31;442.31;12519.4;1;978;UNIDAD;282.89;0;31/12/2021;DOL;282.89;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 4456.23 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;11.66;11.66;6;69.99;69.99;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;56;0;6202.93.00.210E;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK6062;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;69.99;69.99;11.66;11.66;2.66;165.29;2.66;2.66;75.31;1;6;UNIDAD;1.74;0;31/12/2021;DOL;1.74;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 26.84 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;14.79;14.79;14;207.12;207.12;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;55;0;6201.93.00.210L;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK6111;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;207.12;207.12;14.79;14.79;7.87;489.13;7.87;7.87;222.86;1;14;UNIDAD;3.29;0;31/12/2021;DOL;3.29;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 83.04 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;13.45;13.45;304;4088.96;4088.96;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;54;0;6201.93.00.210L;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK6111;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;4088.96;4088.96;13.45;13.45;155.45;9656.37;155.45;155.45;4399.86;1;304;UNIDAD;71.47;0;31/12/2021;DOL;71.47;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1656.19 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;10.44;10.44;198;2066.53;2066.53;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;53;0;6103.42.00.210J;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H32307;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC00) - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;2066.53;2066.53;10.44;10.44;78.56;4880.26;78.56;78.56;2223.65;1;198;UNIDAD;89.44;0;31/12/2021;DOL;89.44;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 876.06 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;3.08;3.08;112;344.57;344.57;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;52;0;6114.30.00.190F;;;H06612;ADIDAS (CA01) PRODUCTO TERMINADO. - (NA04) - (PA08) MEZCLADOS CON FIBRAS ELASTOMERICAS. - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000089;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;344.57;344.57;3.08;3.08;13.1;813.73;13.1;13.1;370.77;1;112;UNIDAD;11.59;0;31/12/2021;DOL;11.59;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 199.06 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;9.48;9.48;438;4152.9;4152.9;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;51;0;6110.20.00.110R;SUÉTERES (JERSEYS), «PULLOVERS» Y ARTÍCULOS SIMILARES;;HA5697;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA00) - (PB00) - (PC00) - (PD00) - (PE06) MEZCLADOS CON POLIESTER. - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000070;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;4152.9;4152.9;9.48;9.48;157.88;9807.37;157.88;157.88;4468.66;1;438;UNIDAD;186.4;0;31/12/2021;DOL;186.4;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1645.35 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;12.85;12.85;149;1914.95;1914.95;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;50;0;6103.42.00.110D;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H13469;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000070;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1914.95;1914.95;12.85;12.85;72.8;4522.29;72.8;72.8;2060.55;1;149;UNIDAD;81.73;0;31/12/2021;DOL;81.73;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 740.39 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;9.24;9.24;19;175.56;175.56;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;49;0;6103.42.00.110D;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GV2125;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000053;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;175.56;175.56;9.24;9.24;6.67;414.6;6.67;6.67;188.9;1;19;UNIDAD;8.56;0;31/12/2021;DOL;8.56;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 69.73 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;8.56;8.56;260;2224.95;2224.95;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;48;0;6103.42.00.110D;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GV2125;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000053;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;2224.95;2224.95;8.56;8.56;84.58;5254.38;84.58;84.58;2394.11;1;260;UNIDAD;117.13;0;31/12/2021;DOL;117.13;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 890.29 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;13.44;13.44;218;2929.92;2929.92;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;47;0;6103.42.00.110D;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GR4262;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;2929.92;2929.92;13.44;13.44;111.38;6919.21;111.38;111.38;3152.68;1;218;UNIDAD;125.56;0;31/12/2021;DOL;125.56;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1129.36 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;9.38;9.38;484;4538.23;4538.23;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;46;0;6204.63.00.210Z;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;H39720;ADIDAS (CA02) TEÑIDO. - (NA01) DE NAILON O DEMAS POLIAMIDAS. - (NB04) MEZCLADOS EXCLUSIVA O PRINCIPALMENTE CON POLIESTER. - (PA00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000057;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;4538.23;4538.23;9.38;9.38;172.53;10717.35;172.53;172.53;4883.29;1;484;UNIDAD;70.36;0;31/12/2021;DOL;70.36;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1898.75 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5.4;5.4;20;107.94;107.94;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;45;0;6203.43.00.210C;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK9608;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (PA00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;107.94;107.94;5.4;5.4;4.1;254.91;4.1;4.1;116.14;1;20;UNIDAD;3.17;0;31/12/2021;DOL;3.17;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 48.46 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;5;5;134;669.73;669.73;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;44;0;6203.43.00.210C;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK9608;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (PA00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;669.73;669.73;5;5;25.46;1581.61;25.46;25.46;720.65;1;134;UNIDAD;21.24;0;31/12/2021;DOL;21.24;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 305.42 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;4.83;4.83;3;14.49;14.49;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;43;0;6203.43.00.210C;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK9603;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (PA00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;14.49;14.49;4.83;4.83;0.55;34.22;0.55;0.55;15.59;1;3;UNIDAD;0.45;0;31/12/2021;DOL;0.45;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 6.66 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;4.75;4.75;14;66.44;66.44;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;42;0;6203.43.00.210C;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK9603;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (PA00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;66.44;66.44;4.75;4.75;2.53;156.9;2.53;2.53;71.5;1;14;UNIDAD;2.09;0;31/12/2021;DOL;2.09;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 30.64 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;4.39;4.39;370;1623.93;1623.93;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;41;0;6203.43.00.210C;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;GK9603;ADIDAS (CA02) TEÑIDO. - (NA02) DE POLIESTER. - (NB00) - (PA00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;1623.93;1623.93;4.39;4.39;61.74;3835.03;61.74;61.74;1747.41;1;370;UNIDAD;55.27;0;31/12/2021;DOL;55.27;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 762.30 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;6.56;6.56;120;787.5;787.5;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;40;0;6104.63.00.190N;LOS DEMÁS;;GK9659;ADIDAS (CA01) PRODUCTO TERMINADO. - (NA02) DE POLIESTERES. - (PA00) - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;787.5;787.5;6.56;6.56;29.94;1859.74;29.94;29.94;847.38;1;120;UNIDAD;33.05;0;31/12/2021;DOL;33.05;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 341.04 - BASE: 0.00 - COEFIECIENTE: 0.00
ADIDAS ARGENTINA S A;30685140221;17.24;17.24;15;258.62;258.62;DOLAR ESTADOUNIDENSE;CAMBODYA (EX KAMPUCHE);Z FRANCA LA PLATA (ARGENTINA);LA PLATA;CAMIÓN;31/12/2021;21033ZFE1013744G;39;0;6110.20.00.110R;SUÉTERES (JERSEYS), «PULLOVERS» Y ARTÍCULOS SIMILARES;;HA5834;ADIDAS (CA01) PRODUCTO TERMINADO. - (PA00) - (PB00) - (PC00) - (PD00) - (PE06) MEZCLADOS CON POLIESTER. - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000070;ZFE1;EGRESO ZF PARA CONSUMO EN EL TERRITORIO;DEFINITIVOS;NO DETERMINADO;258.62;258.62;17.24;17.24;9.83;610.75;9.83;9.83;278.28;1;15;UNIDAD;10.31;0;31/12/2021;DOL;10.31;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 98.47 - BASE: 0.00 - COEFIECIENTE: 0.00
